,No.,Name,UpperName,Gs,Goals,As,Assists,Ds,Ts,Turns,url,Team,Seed,Score,Opp Score
16,66,Hayley Plants,HAYLEY PLANTS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wsgX%2bwB4lEtz%2fOnlaW%2f3hFs46rvpUKAyrGWllaQYQfc%3d,Florida State,12,10,14
17,76,Lauren Brunner,LAUREN BRUNNER,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=wsgX%2bwB4lEtz%2fOnlaW%2f3hFs46rvpUKAyrGWllaQYQfc%3d,Florida State,12,10,14
18,81,Kari Tomarelli,KARI TOMARELLI,0,0,4,4,0,0,0,/teams/events/match_report/?EventGameId=wsgX%2bwB4lEtz%2fOnlaW%2f3hFs46rvpUKAyrGWllaQYQfc%3d,Florida State,12,10,14
19,85,Rachael Thompson,RACHAEL THOMPSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wsgX%2bwB4lEtz%2fOnlaW%2f3hFs46rvpUKAyrGWllaQYQfc%3d,Florida State,12,10,14
0,3,Patricia Massel,PATRICIA MASSEL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wsgX%2bwB4lEtz%2fOnlaW%2f3hFs46rvpUKAyrGWllaQYQfc%3d,Victoria,17,14,10
1,5,Olivia Chow,OLIVIA CHOW,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=wsgX%2bwB4lEtz%2fOnlaW%2f3hFs46rvpUKAyrGWllaQYQfc%3d,Victoria,17,14,10
2,6,Kimberly Hansen,KIMBERLY HANSEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wsgX%2bwB4lEtz%2fOnlaW%2f3hFs46rvpUKAyrGWllaQYQfc%3d,Victoria,17,14,10
3,7,Naomi Redmond,NAOMI REDMOND,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=wsgX%2bwB4lEtz%2fOnlaW%2f3hFs46rvpUKAyrGWllaQYQfc%3d,Victoria,17,14,10
4,8,Kate Scarth,KATE SCARTH,5,5,4,4,0,0,0,/teams/events/match_report/?EventGameId=wsgX%2bwB4lEtz%2fOnlaW%2f3hFs46rvpUKAyrGWllaQYQfc%3d,Victoria,17,14,10
5,11,Daisy Petrucci,DAISY PETRUCCI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wsgX%2bwB4lEtz%2fOnlaW%2f3hFs46rvpUKAyrGWllaQYQfc%3d,Victoria,17,14,10
6,13,Corinne Dunwoody,CORINNE DUNWOODY,3,3,5,5,0,0,0,/teams/events/match_report/?EventGameId=wsgX%2bwB4lEtz%2fOnlaW%2f3hFs46rvpUKAyrGWllaQYQfc%3d,Victoria,17,14,10
7,15,Haijia Zuo,HAIJIA ZUO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wsgX%2bwB4lEtz%2fOnlaW%2f3hFs46rvpUKAyrGWllaQYQfc%3d,Victoria,17,14,10
8,18,Alix Shuparski,ALIX SHUPARSKI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wsgX%2bwB4lEtz%2fOnlaW%2f3hFs46rvpUKAyrGWllaQYQfc%3d,Victoria,17,14,10
9,20,Katrina MacLean,KATRINA MACLEAN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=wsgX%2bwB4lEtz%2fOnlaW%2f3hFs46rvpUKAyrGWllaQYQfc%3d,Victoria,17,14,10
10,21,Alexandra Omand,ALEXANDRA OMAND,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wsgX%2bwB4lEtz%2fOnlaW%2f3hFs46rvpUKAyrGWllaQYQfc%3d,Victoria,17,14,10
11,22,Tasha Cameron,TASHA CAMERON,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=wsgX%2bwB4lEtz%2fOnlaW%2f3hFs46rvpUKAyrGWllaQYQfc%3d,Victoria,17,14,10
12,25,Katie Simons-Lane,KATIE SIMONS-LANE,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=wsgX%2bwB4lEtz%2fOnlaW%2f3hFs46rvpUKAyrGWllaQYQfc%3d,Victoria,17,14,10
13,26,Paige Quinn,PAIGE QUINN,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=wsgX%2bwB4lEtz%2fOnlaW%2f3hFs46rvpUKAyrGWllaQYQfc%3d,Victoria,17,14,10
14,27,Natasha Wong,NATASHA WONG,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=wsgX%2bwB4lEtz%2fOnlaW%2f3hFs46rvpUKAyrGWllaQYQfc%3d,Victoria,17,14,10
15,35,Sarah von der Weid,SARAH VON DER WEID,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wsgX%2bwB4lEtz%2fOnlaW%2f3hFs46rvpUKAyrGWllaQYQfc%3d,Victoria,17,14,10
16,81,Lillian Pham,LILLIAN PHAM,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=wsgX%2bwB4lEtz%2fOnlaW%2f3hFs46rvpUKAyrGWllaQYQfc%3d,Victoria,17,14,10
17,96,Audrey Piper Arroliga,AUDREY PIPER ARROLIGA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=wsgX%2bwB4lEtz%2fOnlaW%2f3hFs46rvpUKAyrGWllaQYQfc%3d,Victoria,17,14,10
0,2,Jesse Shofner,JESSE SHOFNER,1,1,4,4,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Oregon,1,15,9
1,3,Laetitia Guillet,LAETITIA GUILLET,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Oregon,1,15,9
2,4,Emily Loo,EMILY LOO,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Oregon,1,15,9
3,5,Gabrielle Aufderheide,GABRIELLE AUFDERHEIDE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Oregon,1,15,9
4,6,Angela Tocchi,ANGELA TOCCHI,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Oregon,1,15,9
5,7,Alexandra Ode,ALEXANDRA ODE,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Oregon,1,15,9
6,8,Ashley Young,ASHLEY YOUNG,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Oregon,1,15,9
7,9,Olivia Bartruff,OLIVIA BARTRUFF,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Oregon,1,15,9
8,11,Bethany Kaylor,BETHANY KAYLOR,1,1,3,3,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Oregon,1,15,9
9,13,Amelia Lanning,AMELIA LANNING,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Oregon,1,15,9
10,14,Sarafina Angstadt-Leto,SARAFINA ANGSTADT-LETO,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Oregon,1,15,9
11,19,Lillian Weaver,LILLIAN WEAVER,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Oregon,1,15,9
12,20,Hope Zima,HOPE ZIMA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Oregon,1,15,9
13,22,Rachel Hershey,RACHEL HERSHEY,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Oregon,1,15,9
14,24,Madison Lostra,MADISON LOSTRA,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Oregon,1,15,9
15,25,Foley Galvin,FOLEY GALVIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Oregon,1,15,9
16,27,Hayley Wahlroos,HAYLEY WAHLROOS,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Oregon,1,15,9
17,42,Jaydra Rotolante,JAYDRA ROTOLANTE,2,2,1,1,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Oregon,1,15,9
18,43,Ella Hansen,ELLA HANSEN,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Oregon,1,15,9
19,44,Kaitlin Brunik,KAITLIN BRUNIK,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Oregon,1,15,9
0,3,Patricia Massel,PATRICIA MASSEL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Victoria,17,9,15
1,5,Olivia Chow,OLIVIA CHOW,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Victoria,17,9,15
2,6,Kimberly Hansen,KIMBERLY HANSEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Victoria,17,9,15
3,7,Naomi Redmond,NAOMI REDMOND,2,2,2,2,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Victoria,17,9,15
4,8,Kate Scarth,KATE SCARTH,2,2,1,1,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Victoria,17,9,15
5,11,Daisy Petrucci,DAISY PETRUCCI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Victoria,17,9,15
6,13,Corinne Dunwoody,CORINNE DUNWOODY,1,1,3,3,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Victoria,17,9,15
7,15,Haijia Zuo,HAIJIA ZUO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Victoria,17,9,15
8,18,Alix Shuparski,ALIX SHUPARSKI,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Victoria,17,9,15
9,20,Katrina MacLean,KATRINA MACLEAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Victoria,17,9,15
10,21,Alexandra Omand,ALEXANDRA OMAND,2,2,1,1,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Victoria,17,9,15
11,22,Tasha Cameron,TASHA CAMERON,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Victoria,17,9,15
12,25,Katie Simons-Lane,KATIE SIMONS-LANE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Victoria,17,9,15
13,26,Paige Quinn,PAIGE QUINN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Victoria,17,9,15
14,27,Natasha Wong,NATASHA WONG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Victoria,17,9,15
15,35,Sarah von der Weid,SARAH VON DER WEID,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Victoria,17,9,15
16,81,Lillian Pham,LILLIAN PHAM,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Victoria,17,9,15
17,96,Audrey Piper Arroliga,AUDREY PIPER ARROLIGA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=qJV9dVZn%2fRvX6OznYAExvVdE2IuzQMpAngczoIep0lY%3d,Victoria,17,9,15
0,2,Jesse Shofner,JESSE SHOFNER,1,1,3,3,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Oregon,1,15,5
1,3,Laetitia Guillet,LAETITIA GUILLET,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Oregon,1,15,5
2,4,Emily Loo,EMILY LOO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Oregon,1,15,5
3,5,Gabrielle Aufderheide,GABRIELLE AUFDERHEIDE,3,3,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Oregon,1,15,5
4,6,Angela Tocchi,ANGELA TOCCHI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Oregon,1,15,5
5,7,Alexandra Ode,ALEXANDRA ODE,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Oregon,1,15,5
6,8,Ashley Young,ASHLEY YOUNG,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Oregon,1,15,5
7,9,Olivia Bartruff,OLIVIA BARTRUFF,3,3,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Oregon,1,15,5
8,11,Bethany Kaylor,BETHANY KAYLOR,1,1,6,6,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Oregon,1,15,5
9,13,Amelia Lanning,AMELIA LANNING,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Oregon,1,15,5
10,14,Sarafina Angstadt-Leto,SARAFINA ANGSTADT-LETO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Oregon,1,15,5
11,19,Lillian Weaver,LILLIAN WEAVER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Oregon,1,15,5
12,20,Hope Zima,HOPE ZIMA,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Oregon,1,15,5
13,22,Rachel Hershey,RACHEL HERSHEY,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Oregon,1,15,5
14,24,Madison Lostra,MADISON LOSTRA,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Oregon,1,15,5
15,25,Foley Galvin,FOLEY GALVIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Oregon,1,15,5
16,27,Hayley Wahlroos,HAYLEY WAHLROOS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Oregon,1,15,5
17,42,Jaydra Rotolante,JAYDRA ROTOLANTE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Oregon,1,15,5
18,43,Ella Hansen,ELLA HANSEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Oregon,1,15,5
19,44,Kaitlin Brunik,KAITLIN BRUNIK,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Oregon,1,15,5
0,0,Lisa Fitton,LISA FITTON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Florida State,12,5,15
1,3,Dana Schwarz,DANA SCHWARZ,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Florida State,12,5,15
2,4,Zoe Stapleton,ZOE STAPLETON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Florida State,12,5,15
3,5,Katie Dooley,KATIE DOOLEY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Florida State,12,5,15
4,9,Julia Gregory,JULIA GREGORY,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Florida State,12,5,15
5,11,Danielle Cram,DANIELLE CRAM,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Florida State,12,5,15
6,12,Larissa Ferreira,LARISSA FERREIRA,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Florida State,12,5,15
7,17,Carolina Gonzalez-Llanos,CAROLINA GONZALEZ-LLANOS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Florida State,12,5,15
8,32,Connie Barroso,CONNIE BARROSO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Florida State,12,5,15
9,33,Kristin Lloyd,KRISTIN LLOYD,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Florida State,12,5,15
10,38,Rebecca Williams,REBECCA WILLIAMS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Florida State,12,5,15
11,42,Alleigh Grover,ALLEIGH GROVER,1,1,2,2,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Florida State,12,5,15
12,44,Gabby Sehres,GABBY SEHRES,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Florida State,12,5,15
13,46,Sarah Kibler,SARAH KIBLER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Florida State,12,5,15
14,50,Gentry Maddox,GENTRY MADDOX,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Florida State,12,5,15
15,52,Skylar Taggart,SKYLAR TAGGART,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Florida State,12,5,15
16,66,Hayley Plants,HAYLEY PLANTS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Florida State,12,5,15
17,76,Lauren Brunner,LAUREN BRUNNER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Florida State,12,5,15
18,81,Kari Tomarelli,KARI TOMARELLI,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Florida State,12,5,15
19,85,Rachael Thompson,RACHAEL THOMPSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=EHqtjTKoDW1VfvODRF%2bDs%2bTJsUQTE3hlU0mutuD971w%3d,Florida State,12,5,15
0,5,Kelsey Fink,KELSEY FINK,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=kZryiqRz89w%2fwiEFOycR4Itpyz4%2fd89vGeOSUU32Ge4%3d,Notre Dame,8,10,15
1,7,Amity Wipson,AMITY WIPSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=kZryiqRz89w%2fwiEFOycR4Itpyz4%2fd89vGeOSUU32Ge4%3d,Notre Dame,8,10,15
2,8,Julia Butterfield,JULIA BUTTERFIELD,0,0,3,3,0,0,0,/teams/events/match_report/?EventGameId=kZryiqRz89w%2fwiEFOycR4Itpyz4%2fd89vGeOSUU32Ge4%3d,Notre Dame,8,10,15
3,10,Courtney Shreve,COURTNEY SHREVE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=kZryiqRz89w%2fwiEFOycR4Itpyz4%2fd89vGeOSUU32Ge4%3d,Notre Dame,8,10,15
4,11,Mara Jurkovic,MARA JURKOVIC,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=kZryiqRz89w%2fwiEFOycR4Itpyz4%2fd89vGeOSUU32Ge4%3d,Notre Dame,8,10,15
5,15,MK Andersen,MK ANDERSEN,3,3,0,0,0,0,0,/teams/events/match_report/?EventGameId=kZryiqRz89w%2fwiEFOycR4Itpyz4%2fd89vGeOSUU32Ge4%3d,Notre Dame,8,10,15
6,19,Nicole Vujosevich,NICOLE VUJOSEVICH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=kZryiqRz89w%2fwiEFOycR4Itpyz4%2fd89vGeOSUU32Ge4%3d,Notre Dame,8,10,15
7,21,Brianna Bocker,BRIANNA BOCKER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=kZryiqRz89w%2fwiEFOycR4Itpyz4%2fd89vGeOSUU32Ge4%3d,Notre Dame,8,10,15
8,22,Elaine Rose,ELAINE ROSE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=kZryiqRz89w%2fwiEFOycR4Itpyz4%2fd89vGeOSUU32Ge4%3d,Notre Dame,8,10,15
9,24,Heather Fredrickson,HEATHER FREDRICKSON,0,0,3,3,0,0,0,/teams/events/match_report/?EventGameId=kZryiqRz89w%2fwiEFOycR4Itpyz4%2fd89vGeOSUU32Ge4%3d,Notre Dame,8,10,15
10,28,Dina Vu,DINA VU,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=kZryiqRz89w%2fwiEFOycR4Itpyz4%2fd89vGeOSUU32Ge4%3d,Notre Dame,8,10,15
11,33,Rachel Francis,RACHEL FRANCIS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=kZryiqRz89w%2fwiEFOycR4Itpyz4%2fd89vGeOSUU32Ge4%3d,Notre Dame,8,10,15
12,37,Mary Hermann,MARY HERMANN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=kZryiqRz89w%2fwiEFOycR4Itpyz4%2fd89vGeOSUU32Ge4%3d,Notre Dame,8,10,15
13,42,Marissa Ray,MARISSA RAY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=kZryiqRz89w%2fwiEFOycR4Itpyz4%2fd89vGeOSUU32Ge4%3d,Notre Dame,8,10,15
14,46,Amalia Carmona,AMALIA CARMONA,1,1,2,2,0,0,0,/teams/events/match_report/?EventGameId=kZryiqRz89w%2fwiEFOycR4Itpyz4%2fd89vGeOSUU32Ge4%3d,Notre Dame,8,10,15
15,84,Sarah Lipscomb,SARAH LIPSCOMB,5,5,0,0,0,0,0,/teams/events/match_report/?EventGameId=kZryiqRz89w%2fwiEFOycR4Itpyz4%2fd89vGeOSUU32Ge4%3d,Notre Dame,8,10,15
16,92,Kristen Collins,KRISTEN COLLINS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=kZryiqRz89w%2fwiEFOycR4Itpyz4%2fd89vGeOSUU32Ge4%3d,Notre Dame,8,10,15
0,3,Patricia Massel,PATRICIA MASSEL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=kZryiqRz89w%2fwiEFOycR4Itpyz4%2fd89vGeOSUU32Ge4%3d,Victoria,17,15,10
1,5,Olivia Chow,OLIVIA CHOW,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=kZryiqRz89w%2fwiEFOycR4Itpyz4%2fd89vGeOSUU32Ge4%3d,Victoria,17,15,10
2,6,Kimberly Hansen,KIMBERLY HANSEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=kZryiqRz89w%2fwiEFOycR4Itpyz4%2fd89vGeOSUU32Ge4%3d,Victoria,17,15,10
3,7,Naomi Redmond,NAOMI REDMOND,4,4,2,2,0,0,0,/teams/events/match_report/?EventGameId=kZryiqRz89w%2fwiEFOycR4Itpyz4%2fd89vGeOSUU32Ge4%3d,Victoria,17,15,10
4,8,Kate Scarth,KATE SCARTH,3,3,3,3,0,0,0,/teams/events/match_report/?EventGameId=kZryiqRz89w%2fwiEFOycR4Itpyz4%2fd89vGeOSUU32Ge4%3d,Victoria,17,15,10
