,No.,Name,UpperName,Gs,Goals,As,Assists,Ds,Ts,Turns,url,Team,Seed,Score,Opp Score
14,22,Sarah Edwards,SARAH EDWARDS,0,0,1,1,2,2,2,/teams/events/match_report/?EventGameId=RwK%2fGt5Lp7cbJC%2ftU7o0k2nltMCxGYDMKuhTpL5Mn2w%3d,Washington,6,11,15
15,23,Maria Carla Marigmen,MARIA CARLA MARIGMEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=RwK%2fGt5Lp7cbJC%2ftU7o0k2nltMCxGYDMKuhTpL5Mn2w%3d,Washington,6,11,15
16,25,Edrienne Chan,EDRIENNE CHAN,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=RwK%2fGt5Lp7cbJC%2ftU7o0k2nltMCxGYDMKuhTpL5Mn2w%3d,Washington,6,11,15
17,36,Sophia Johansen,SOPHIA JOHANSEN,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=RwK%2fGt5Lp7cbJC%2ftU7o0k2nltMCxGYDMKuhTpL5Mn2w%3d,Washington,6,11,15
18,51,Katharine Dusenbury,KATHARINE DUSENBURY,1,1,0,0,1,1,1,/teams/events/match_report/?EventGameId=RwK%2fGt5Lp7cbJC%2ftU7o0k2nltMCxGYDMKuhTpL5Mn2w%3d,Washington,6,11,15
0,1,Kari Paine,KARI PAINE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,Michigan,10,9,15
1,2,Ali Jensen,ALI JENSEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,Michigan,10,9,15
2,3,Leslie Hamar,LESLIE HAMAR,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,Michigan,10,9,15
3,6,Olivia Perfetti,OLIVIA PERFETTI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,Michigan,10,9,15
4,7,Elizabeth Benedetto,ELIZABETH BENEDETTO,3,3,0,0,0,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,Michigan,10,9,15
5,9,Nina Janjic,NINA JANJIC,0,0,1,1,1,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,Michigan,10,9,15
6,10,Brittany Wright,BRITTANY WRIGHT,2,2,1,1,0,1,1,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,Michigan,10,9,15
7,11,Tracey Lo,TRACEY LO,0,0,2,2,1,2,2,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,Michigan,10,9,15
8,13,Mary Boyd,MARY BOYD,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,Michigan,10,9,15
9,14,Meghan Campano,MEGHAN CAMPANO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,Michigan,10,9,15
10,15,Emily Jameson,EMILY JAMESON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,Michigan,10,9,15
11,17,Maya Grumeretz,MAYA GRUMERETZ,0,0,1,1,2,2,2,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,Michigan,10,9,15
12,20,Emma Boyd,EMMA BOYD,1,1,1,1,0,4,4,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,Michigan,10,9,15
13,22,Talia Barth,TALIA BARTH,0,0,0,0,0,5,5,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,Michigan,10,9,15
14,23,Gina Sancricca,GINA SANCRICCA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,Michigan,10,9,15
15,27,Bridget Karsten,BRIDGET KARSTEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,Michigan,10,9,15
16,28,Leah Bar-On Simmons,LEAH BAR-ON SIMMONS,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,Michigan,10,9,15
17,37,Hannah Henkin,HANNAH HENKIN,1,1,2,2,1,3,3,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,Michigan,10,9,15
18,44,Grace Denney,GRACE DENNEY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,Michigan,10,9,15
19,46,Amy Stoddard,AMY STODDARD,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,Michigan,10,9,15
20,48,Hannah Gannon,HANNAH GANNON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,Michigan,10,9,15
21,66,Tia Esposito,TIA ESPOSITO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,Michigan,10,9,15
22,77,Phoebe Hopp,PHOEBE HOPP,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,Michigan,10,9,15
0,4,Julia Zhang,JULIA ZHANG,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,British Columbia,2,15,9
1,5,Naomi Morcilla,NAOMI MORCILLA,2,2,1,1,3,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,British Columbia,2,15,9
2,6,Evelyn Chan,EVELYN CHAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,British Columbia,2,15,9
3,8,Kate Scarth,KATE SCARTH,2,2,1,1,1,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,British Columbia,2,15,9
4,9,Serena Tam,SERENA TAM,0,0,2,2,0,2,2,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,British Columbia,2,15,9
5,10,Joanna Lo,JOANNA LO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,British Columbia,2,15,9
6,11,Naomi Johnson,NAOMI JOHNSON,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,British Columbia,2,15,9
7,12,Ingrid Yuen,INGRID YUEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,British Columbia,2,15,9
8,14,Cindy Li,CINDY LI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,British Columbia,2,15,9
9,18,Christine Liu,CHRISTINE LIU,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,British Columbia,2,15,9
10,19,Mira Donaldson,MIRA DONALDSON,0,0,6,6,3,4,4,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,British Columbia,2,15,9
11,21,Ellen Au-Yeung,ELLEN AU-YEUNG,3,3,2,2,1,1,1,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,British Columbia,2,15,9
12,24,Megan Zhu,MEGAN ZHU,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,British Columbia,2,15,9
13,25,Esther Au,ESTHER AU,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,British Columbia,2,15,9
14,28,Emily Yuen,EMILY YUEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,British Columbia,2,15,9
15,31,Jessica Chung,JESSICA CHUNG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,British Columbia,2,15,9
16,32,Katherine McGuire,KATHERINE MCGUIRE,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,British Columbia,2,15,9
17,36,Emma Madden-Krasnick,EMMA MADDEN-KRASNICK,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,British Columbia,2,15,9
18,37,Paige Muir,PAIGE MUIR,0,0,2,2,0,1,1,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,British Columbia,2,15,9
19,44,Janelle Siwa,JANELLE SIWA,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,British Columbia,2,15,9
20,47,Victoria Mccann,VICTORIA MCCANN,3,3,0,0,0,1,1,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,British Columbia,2,15,9
21,55,Beverly Yim,BEVERLY YIM,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,British Columbia,2,15,9
22,75,Mavis Huang,MAVIS HUANG,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,British Columbia,2,15,9
23,96,Aleisha Mohr,ALEISHA MOHR,1,1,0,0,3,0,0,/teams/events/match_report/?EventGameId=dzpm8O8ymcxH%2bgNqj3NpTNBxV5Hj2PJxddL%2bjdOrvZs%3d,British Columbia,2,15,9
0,0,Marissa Land,MARISSA LAND,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Texas,9,9,15
1,3,Domenica Sutherland,DOMENICA SUTHERLAND,0,0,2,2,0,1,1,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Texas,9,9,15
2,4,Cameron Bryan,CAMERON BRYAN,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Texas,9,9,15
3,5,Andrea Esparza,ANDREA ESPARZA,2,2,3,3,0,6,6,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Texas,9,9,15
4,10,Gabriella Cuina,GABRIELLA CUINA,1,1,1,1,0,2,2,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Texas,9,9,15
5,13,Julia Schmaltz,JULIA SCHMALTZ,2,2,0,0,1,0,0,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Texas,9,9,15
6,15,Sydney Overman,SYDNEY OVERMAN,1,1,0,0,0,2,2,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Texas,9,9,15
7,16,Olivia Angel,OLIVIA ANGEL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Texas,9,9,15
8,17,Katie Herbers,KATIE HERBERS,0,0,0,0,0,2,2,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Texas,9,9,15
9,20,Susan Gilbert,SUSAN GILBERT,1,1,0,0,3,1,1,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Texas,9,9,15
10,21,katelynn zacharias,KATELYNN ZACHARIAS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Texas,9,9,15
11,23,Laura Gerencser,LAURA GERENCSER,1,1,1,1,1,1,1,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Texas,9,9,15
12,24,Sara Lee,SARA LEE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Texas,9,9,15
13,25,Melinda Gidlow,MELINDA GIDLOW,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Texas,9,9,15
14,26,Laura Hickman,LAURA HICKMAN,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Texas,9,9,15
15,29,Meghan Rutledge,MEGHAN RUTLEDGE,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Texas,9,9,15
16,89,Shiru Liu,SHIRU LIU,0,0,2,2,0,4,4,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Texas,9,9,15
17,99,Alexandra Magid,ALEXANDRA MAGID,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Texas,9,9,15
0,3,Amy Leder,AMY LEDER,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Colorado,8,15,9
1,4,Nhi Nguyen,NHI NGUYEN,4,4,3,3,0,1,1,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Colorado,8,15,9
2,5,Leilani Nelson,LEILANI NELSON,1,1,1,1,0,1,1,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Colorado,8,15,9
3,6,Emma Capra,EMMA CAPRA,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Colorado,8,15,9
4,8,Jean Russell,JEAN RUSSELL,1,1,1,1,0,4,4,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Colorado,8,15,9
5,9,Kirstin Johnson,KIRSTIN JOHNSON,0,0,6,6,2,4,4,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Colorado,8,15,9
6,10,Sarah Bartosh,SARAH BARTOSH,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Colorado,8,15,9
7,11,Megan Henderson,MEGAN HENDERSON,1,1,0,0,1,0,0,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Colorado,8,15,9
8,13,Jessica Chesnut,JESSICA CHESNUT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Colorado,8,15,9
9,16,Madison Green,MADISON GREEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Colorado,8,15,9
10,18,Katiana Hutchinson,KATIANA HUTCHINSON,1,1,0,0,1,0,0,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Colorado,8,15,9
11,24,Hilary Egan,HILARY EGAN,0,0,2,2,0,3,3,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Colorado,8,15,9
12,31,Chelsea Gerleit,CHELSEA GERLEIT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Colorado,8,15,9
13,33,Fiona Dragonfly,FIONA DRAGONFLY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Colorado,8,15,9
14,41,Katherine Macri,KATHERINE MACRI,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Colorado,8,15,9
15,49,Alexandra Karpilow,ALEXANDRA KARPILOW,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Colorado,8,15,9
16,55,Madeline Pellicore,MADELINE PELLICORE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Colorado,8,15,9
17,65,Megan Ives,MEGAN IVES,4,4,0,0,1,1,1,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Colorado,8,15,9
18,69,Sarah Ferraro,SARAH FERRARO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Colorado,8,15,9
19,99,Kelsey Bennett,KELSEY BENNETT,1,1,1,1,0,2,2,/teams/events/match_report/?EventGameId=ZRtJLzsKCuumRUAd90WUQrzCi2uXtXR1zQiwMBmCrsQ%3d,Colorado,8,15,9
0,1,Margaret Kennedy,MARGARET KENNEDY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Oregon,1,15,4
1,2,Jesse Shofner,JESSE SHOFNER,0,0,3,3,0,0,0,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Oregon,1,15,4
2,3,Jamie Fleshman,JAMIE FLESHMAN,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Oregon,1,15,4
3,4,Emily Fagan,EMILY FAGAN,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Oregon,1,15,4
4,5,Gabrielle Aufderheide,GABRIELLE AUFDERHEIDE,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Oregon,1,15,4
5,7,Alexandra Ode,ALEXANDRA ODE,0,0,2,2,1,0,0,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Oregon,1,15,4
6,8,Jaydra Rotolante,JAYDRA ROTOLANTE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Oregon,1,15,4
7,9,Olivia Bartruff,OLIVIA BARTRUFF,3,3,1,1,2,0,0,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Oregon,1,15,4
8,11,Bethany Kaylor,BETHANY KAYLOR,1,1,1,1,1,0,0,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Oregon,1,15,4
9,13,Amelia Lanning,AMELIA LANNING,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Oregon,1,15,4
10,14,Sarafina Angstadt-Leto,SARAFINA ANGSTADT-LETO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Oregon,1,15,4
11,17,Morgan Caldwell,MORGAN CALDWELL,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Oregon,1,15,4
12,19,Lillian Weaver,LILLIAN WEAVER,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Oregon,1,15,4
13,20,Hope Zima,HOPE ZIMA,2,2,2,2,0,0,0,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Oregon,1,15,4
14,22,Rachel Hershey,RACHEL HERSHEY,2,2,0,0,2,0,0,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Oregon,1,15,4
15,24,Madison Lostra,MADISON LOSTRA,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Oregon,1,15,4
16,25,Foley Galvin,FOLEY GALVIN,3,3,0,0,0,1,1,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Oregon,1,15,4
17,27,Hayley Wahlroos,HAYLEY WAHLROOS,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Oregon,1,15,4
18,43,Ella Hansen,ELLA HANSEN,1,1,4,4,2,0,0,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Oregon,1,15,4
19,44,Kaitlin Brunik,KAITLIN BRUNIK,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Oregon,1,15,4
20,63,Ganell Snocker,GANELL SNOCKER,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Oregon,1,15,4
0,1,Jackie Welsch,JACKIE WELSCH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Wisconsin,16,4,15
1,2,Sabrina Hoffman,SABRINA HOFFMAN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Wisconsin,16,4,15
2,3,Carly Siewert,CARLY SIEWERT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Wisconsin,16,4,15
3,4,Lorraine Guerin,LORRAINE GUERIN,1,1,0,0,2,1,1,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Wisconsin,16,4,15
4,5,Lauren Allin,LAUREN ALLIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Wisconsin,16,4,15
5,7,Grace Backes,GRACE BACKES,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Wisconsin,16,4,15
6,8,Evie Adams,EVIE ADAMS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Wisconsin,16,4,15
7,9,Lilly Iverson,LILLY IVERSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Wisconsin,16,4,15
8,10,Caitlin Murphy,CAITLIN MURPHY,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Wisconsin,16,4,15
9,12,Kaitlynne Roling,KAITLYNNE ROLING,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Wisconsin,16,4,15
10,14,Anna Hrovat-Staedter,ANNA HROVAT-STAEDTER,0,0,0,0,1,1,1,/teams/events/match_report/?EventGameId=1llz6E9sZSNvZPYf48WhrrrjzgviPDSHis6uxL1amJs%3d,Wisconsin,16,4,15
