,No.,Name,UpperName,Gs,Goals,As,Assists,Ds,Ts,Turns,url,Team,Seed,Score,Opp Score
14,19,Isaac Chestler,ISAAC CHESTLER,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Colorado,11,15,11
15,21,J Wesley Chow,J WESLEY CHOW,1,1,2,2,0,0,0,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Colorado,11,15,11
16,24,Matt Bubernak,MATT BUBERNAK,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Colorado,11,15,11
17,28,Andrew Nelson,ANDREW NELSON,1,1,2,2,0,1,1,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Colorado,11,15,11
18,29,Matt Gleason,MATT GLEASON,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Colorado,11,15,11
19,30,Jonathan Stirk,JONATHAN STIRK,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Colorado,11,15,11
20,44,Jesse Fisher,JESSE FISHER,1,1,0,0,1,0,0,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Colorado,11,15,11
21,80,Jeremy Harker,JEREMY HARKER,0,0,1,1,2,3,3,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Colorado,11,15,11
22,99,Alex Tatum,ALEX TATUM,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Colorado,11,15,11
0,0,Dmitriy Estrin,DMITRIY ESTRIN,1,1,0,0,1,0,0,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Case Western Reserve,18,11,15
1,3,Joseph Marmerstein,JOSEPH MARMERSTEIN,0,0,4,4,1,1,1,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Case Western Reserve,18,11,15
2,7,Jordan Liff,JORDAN LIFF,0,0,0,0,1,1,1,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Case Western Reserve,18,11,15
3,8,Kunal Rath,KUNAL RATH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Case Western Reserve,18,11,15
4,12,William Baskin,WILLIAM BASKIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Case Western Reserve,18,11,15
5,14,Kyle Rogers,KYLE ROGERS,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Case Western Reserve,18,11,15
6,15,Steven Tokar,STEVEN TOKAR,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Case Western Reserve,18,11,15
7,17,Steven Her,STEVEN HER,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Case Western Reserve,18,11,15
8,18,Anthony Dario,ANTHONY DARIO,0,0,3,3,0,1,1,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Case Western Reserve,18,11,15
9,22,Nathan Olszowy,NATHAN OLSZOWY,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Case Western Reserve,18,11,15
10,23,Tarik Akyuz,TARIK AKYUZ,6,6,1,1,0,1,1,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Case Western Reserve,18,11,15
11,25,Matt Tedesco,MATT TEDESCO,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Case Western Reserve,18,11,15
12,26,Milo Korman,MILO KORMAN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Case Western Reserve,18,11,15
13,27,Kevin Talbot,KEVIN TALBOT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Case Western Reserve,18,11,15
14,30,Brian Ward,BRIAN WARD,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Case Western Reserve,18,11,15
15,31,Matthew Chin,MATTHEW CHIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Case Western Reserve,18,11,15
16,33,Jacob Lunn,JACOB LUNN,1,1,2,2,0,1,1,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Case Western Reserve,18,11,15
17,43,Jake Rovner,JAKE ROVNER,0,0,1,1,1,0,0,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Case Western Reserve,18,11,15
18,72,Nick Longo,NICK LONGO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Case Western Reserve,18,11,15
19,81,Mark Fertal,MARK FERTAL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Case Western Reserve,18,11,15
20,85,Michael Kasper,MICHAEL KASPER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=BKFUOv4pg5jl6hYxdL81xhFMz4m%2f5R%2fsksgQltIIosw%3d,Case Western Reserve,18,11,15
0,-1,Kerry Athey,KERRY ATHEY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Oregon,2,9,15
1,3,Cameron Ficher,CAMERON FICHER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Oregon,2,9,15
2,5,Logan Chantelois,LOGAN CHANTELOIS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Oregon,2,9,15
3,11,Tim Mcginn,TIM MCGINN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Oregon,2,9,15
4,14,Michael Fielden,MICHAEL FIELDEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Oregon,2,9,15
5,15,Max Moore,MAX MOORE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Oregon,2,9,15
6,17,Jacob Lambert,JACOB LAMBERT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Oregon,2,9,15
7,19,Steven Pearlman,STEVEN PEARLMAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Oregon,2,9,15
8,21,Spencer Latarski,SPENCER LATARSKI,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Oregon,2,9,15
9,22,Zach Meyer,ZACH MEYER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Oregon,2,9,15
10,23,Xander Cuizon Tice,XANDER CUIZON TICE,3,3,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Oregon,2,9,15
11,24,Adam Rees,ADAM REES,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Oregon,2,9,15
12,25,Nicholas Heaton,NICHOLAS HEATON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Oregon,2,9,15
13,26,Colton Clark,COLTON CLARK,2,2,3,3,0,4,4,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Oregon,2,9,15
14,32,Martin Harris,MARTIN HARRIS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Oregon,2,9,15
15,33,Ben Pettis,BEN PETTIS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Oregon,2,9,15
16,42,Will Lohre,WILL LOHRE,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Oregon,2,9,15
17,55,Connor Matthews,CONNOR MATTHEWS,2,2,3,3,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Oregon,2,9,15
18,64,Leandro Marx,LEANDRO MARX,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Oregon,2,9,15
19,66,William Watkins,WILLIAM WATKINS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Oregon,2,9,15
20,68,James Shanahan,JAMES SHANAHAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Oregon,2,9,15
21,70,Christopher Strub,CHRISTOPHER STRUB,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Oregon,2,9,15
22,75,Marvin Waldvogel,MARVIN WALDVOGEL,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Oregon,2,9,15
23,80,Braedon Petrus,BRAEDON PETRUS,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Oregon,2,9,15
0,0,Mark Rauls,MARK RAULS,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Colorado,11,15,9
1,1,Matthew Robinson,MATTHEW ROBINSON,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Colorado,11,15,9
2,2,Zachary Krieger,ZACHARY KRIEGER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Colorado,11,15,9
3,3,Elliott Woodward,ELLIOTT WOODWARD,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Colorado,11,15,9
4,4,Jack Drumright,JACK DRUMRIGHT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Colorado,11,15,9
5,5,Dylan Hanel,DYLAN HANEL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Colorado,11,15,9
6,6,Erik Hotaling,ERIK HOTALING,2,2,2,2,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Colorado,11,15,9
7,8,Pawel Janas,PAWEL JANAS,2,2,6,6,0,1,1,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Colorado,11,15,9
8,10,Danny Langevin,DANNY LANGEVIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Colorado,11,15,9
9,11,Joshua Crane,JOSHUA CRANE,2,2,1,1,1,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Colorado,11,15,9
10,12,Girish Narayanswamy,GIRISH NARAYANSWAMY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Colorado,11,15,9
11,13,Gregory Blumer,GREGORY BLUMER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Colorado,11,15,9
12,15,Marc Kaylor,MARC KAYLOR,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Colorado,11,15,9
13,17,Tristan Voss,TRISTAN VOSS,2,2,1,1,1,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Colorado,11,15,9
14,19,Isaac Chestler,ISAAC CHESTLER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Colorado,11,15,9
15,21,J Wesley Chow,J WESLEY CHOW,2,2,2,2,0,1,1,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Colorado,11,15,9
16,24,Matt Bubernak,MATT BUBERNAK,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Colorado,11,15,9
17,28,Andrew Nelson,ANDREW NELSON,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Colorado,11,15,9
18,29,Matt Gleason,MATT GLEASON,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Colorado,11,15,9
19,30,Jonathan Stirk,JONATHAN STIRK,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Colorado,11,15,9
20,44,Jesse Fisher,JESSE FISHER,0,0,2,2,1,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Colorado,11,15,9
21,80,Jeremy Harker,JEREMY HARKER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Colorado,11,15,9
22,99,Alex Tatum,ALEX TATUM,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=A17nz%2bPG7IF7uapj7KAtxcKrZhc6787az8qYY0BIoBE%3d,Colorado,11,15,9
0,0,Aaron Warshauer,AARON WARSHAUER,5,5,1,1,2,0,0,/teams/events/match_report/?EventGameId=iN5y8tLiVY9MKTsT7rKlHscHws%2f6HEHpioo2D1KJt5c%3d,North Carolina,7,16,15
1,1,Aaron Wan,AARON WAN,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=iN5y8tLiVY9MKTsT7rKlHscHws%2f6HEHpioo2D1KJt5c%3d,North Carolina,7,16,15
2,3,Jd Hastings,JD HASTINGS,1,1,1,1,0,1,1,/teams/events/match_report/?EventGameId=iN5y8tLiVY9MKTsT7rKlHscHws%2f6HEHpioo2D1KJt5c%3d,North Carolina,7,16,15
3,4,Suraj Madiraju,SURAJ MADIRAJU,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=iN5y8tLiVY9MKTsT7rKlHscHws%2f6HEHpioo2D1KJt5c%3d,North Carolina,7,16,15
4,5,Nathan Kwon,NATHAN KWON,1,1,2,2,0,0,0,/teams/events/match_report/?EventGameId=iN5y8tLiVY9MKTsT7rKlHscHws%2f6HEHpioo2D1KJt5c%3d,North Carolina,7,16,15
5,6,Ben Maxson,BEN MAXSON,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=iN5y8tLiVY9MKTsT7rKlHscHws%2f6HEHpioo2D1KJt5c%3d,North Carolina,7,16,15
6,7,Jesse Kovacs,JESSE KOVACS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=iN5y8tLiVY9MKTsT7rKlHscHws%2f6HEHpioo2D1KJt5c%3d,North Carolina,7,16,15
7,8,Alec Tolentino,ALEC TOLENTINO,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=iN5y8tLiVY9MKTsT7rKlHscHws%2f6HEHpioo2D1KJt5c%3d,North Carolina,7,16,15
8,10,Marcus Rovner,MARCUS ROVNER,0,0,0,0,1,1,1,/teams/events/match_report/?EventGameId=iN5y8tLiVY9MKTsT7rKlHscHws%2f6HEHpioo2D1KJt5c%3d,North Carolina,7,16,15
9,11,Taek Lee,TAEK LEE,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=iN5y8tLiVY9MKTsT7rKlHscHws%2f6HEHpioo2D1KJt5c%3d,North Carolina,7,16,15
10,12,Elijah Long,ELIJAH LONG,1,1,2,2,0,1,1,/teams/events/match_report/?EventGameId=iN5y8tLiVY9MKTsT7rKlHscHws%2f6HEHpioo2D1KJt5c%3d,North Carolina,7,16,15
11,15,Vikram Sethuraman,VIKRAM SETHURAMAN,2,2,2,2,2,1,1,/teams/events/match_report/?EventGameId=iN5y8tLiVY9MKTsT7rKlHscHws%2f6HEHpioo2D1KJt5c%3d,North Carolina,7,16,15
12,16,Austin Banks,AUSTIN BANKS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=iN5y8tLiVY9MKTsT7rKlHscHws%2f6HEHpioo2D1KJt5c%3d,North Carolina,7,16,15
13,17,Spencer Beck,SPENCER BECK,0,0,1,1,1,0,0,/teams/events/match_report/?EventGameId=iN5y8tLiVY9MKTsT7rKlHscHws%2f6HEHpioo2D1KJt5c%3d,North Carolina,7,16,15
14,18,Dain Nielsen,DAIN NIELSEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=iN5y8tLiVY9MKTsT7rKlHscHws%2f6HEHpioo2D1KJt5c%3d,North Carolina,7,16,15
15,19,Paden McBride,PADEN MCBRIDE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=iN5y8tLiVY9MKTsT7rKlHscHws%2f6HEHpioo2D1KJt5c%3d,North Carolina,7,16,15
